title,pub_date,category,body,link
"Eldőlhet az edzőkérdés az NB I meglepetéscsapatánál, amelynek játékosa rekordösszegért távozhat",2025-12-23 18:55:11+00:00,Sport,"Gerliczki Máté szeptember végi távozásánál úgy tűnt, hogyRévész Attilacsak ideiglenesen irányítja majd a Kisvárdát, amely jelenleg az NB I hatodik helyén áll, ámjelen állás szerint ő marad a vezetőedző.Úgy tűnik, hogy Révész Attila marad a Kisvárda kispadján (Fotó: Purger Tamás/MTI Fotószerkesztőség)– Volt most egy külföldi edző, akivel előrehaladott tárgyalások folytak, ám menet közben bejött egy ténylegesen jobb feltételeket kínáló ajánlat, valószínűleg azt fogadja majd el. Jelenleg ugyanott vagyunk, mint korábban, most nincs annyi időnk ezzel a kérdéskörrel foglalkozni – mondta Révész az M1 aktuális csatornának kedden.A vezetőedző az ünnepek előtti napokban a játékosokkal kapcsolatos megbeszéléseken vett részt.– Van, aki a több játékperc reményében szeretne váltani, illetve mi is keresünk olyan fiatal és középkorú magyar játékosokat, akiket hosszabb távra beépíthetnénk a csapatba – fogalmazott Révész, aki a sportigazgatói pozíciót is betölti a klubnál.Révész Attila rekordösszeget remélAz 53 esztendős szakember hozzátette, az afrikai felderítőúton felfedezett nigériai Ridwan Popoola iránt komoly érdeklődés van, volt olyan hét, amikor három konkrét, szép összeget tartalmazó ajánlat érkezett érte.– Most is biztos vagyok benne, hogy rekordösszegért kelhet el. Még szeretnénk kivárni, hogy a tavaszi szezont is velünk tölthesse, biztos, hogy nem fogjuk a télen elengedni – mondta Révész Attila.",https://magyarnemzet.hu/sport/2025/12/revesz-attila-nb-i-kisvarda-edzokerdes
"Eyam – a falu, amely megállította a pestist",2025-12-23 18:53:32+00:00,Tudomány,"Eyam és a pestis megjelenéseEyam településen 1665 végén jelent meg a pestis. A fertőzés egy londoni szövetküldeménnyel érkezett, amelyben a kórokozókat hordozó bolhák voltak.A betegség gyorsan terjedt a szűk utcák és a zsúfolt lakóterek között.A lakók hamar felismerték, hogy nem elszigetelt esetről van szó, hanem halálos járványról, amely az egész vidéket fenyegethette.Az önkéntes karanténEyam lakói nem külső hatósági kényszer hatására cselekedtek. A közösség vezetői és a helyi egyház kezdeményezésére megszületett a döntés: senki nem hagyja el a falut, és idegenek sem léphetnek be. A karantén önkéntes volt, mégis szigorú. Tudták, hogy ezzel saját túlélési esélyeiket rontják, de a környező falvakat megvédhetik.A pestisjárványok rengeteg áldozatot szedtek a középkorban és a korai újkorban   Fotó: Wikimedia CommonsEz a döntés a 17. században kivételesnek számított. A járvány idején az emberek többsége menekült, Eyam lakói azonban maradtak.Mindennapok a karantén idején Eyam falujábanA karantén hónapjai alatt Eyam lakói megszervezték az alapvető ellátást. A környék településeinek lakói az élelmiszert a falu határán hagyták, érintkezés nélkül.A fizetséget ecettel fertőtlenített érmékkel adták át.A vallási élet is átalakult. Az istentiszteleteket a szabadban tartották, hogy csökkentsék a fertőzés kockázatát.Eyam középkori plébániatemploma napjainkban  Fotó: Alan Fleming / Wikimedia CommonsA halálozás súlyos volt. A lakosság nagy része életét vesztette, családok tűntek el teljesen. A közösség mégis kitartott a karantén mellett egészen a járvány lecsengéséig.Eyam és a járvány megállításaEyam önkéntes elszigetelődése hatékony volt. A pestis nem terjedt tovább a környező településekre. A falu áldozata így nemcsak helyi tragédia, hanem regionális védelem lett. A döntés hosszú távon hozzájárult ahhoz, hogy a térség megmeneküljön egy sokkal súlyosabb járványhullámtól.A pestis kórokozója, a Yesina pestis baktérium mikroszkópos képe  Fotó: Wikimedia CommonsEz teszi Eyam történetét különlegessé. Nem hősies csata, hanem közösségi felelősségvállalás mentett életeket.Eyam jelentősége a járványtörténetbenEyam az egyik legkorábbi dokumentált példája annak, hogy egy közösség tudatosan vállalja az elszigeteltséget a közjó érdekében. A döntés mögött nem orvostudományi ismeretek, hanem tapasztalat és erkölcsi felelősség állt. A falu története ma is fontos tanulságot hordoz: a járványok idején a közösségi döntések életeket menthetnek.",https://magyarnemzet.hu/tudomany/2025/12/eyam-a-hos-falu
Választási csalásra készül Magyar Péter pártja + videó,2025-12-23 18:27:08+00:00,Belföld,"A Tisza Párt elnöke Kéri Lászlóval, a közismert baloldali politológussal, Gyurcsány Ferenc egykori tanácsadójával beszélgetett a házi médiájában, akivel kapcsolatban folyamatosan megpróbálja letagadni, hogy most az ő tanácsadója. Magyar Péter a beszélgetés egy pontján arról kezdett beszélni, hogy már szervezik, hogyan tudják Magyarországra szállítani a választás napján a Tisza párti szavazókat. Ez választási csalás lenne – mutatott rá azEllenpont. A blog emlékeztetett: Ruszin-Szendi Romulusz még egy tatabányai fórumon szólta el magát ezekről a tervekről.Forrás: YouTubeA Tisza Párt házi sajtójában, a Kontrollban Magyar Péter ismét elszólta magát. A Tisza-szakértőségét feleségével, Petschnig Mária Zitával együtt folyton letagadni próbálóKéri Lászlómint műsorvezető kérdezte a baloldali pártelnököt, amikor a vendég ismét kiesett szerepéből és elmondta:Én nagyon örülök, hogy már most szerveződnek a logisztikai támogatások, hogy hogyan tudnak hazajönni együtt busszal, vagy akár repülővel, vagy akár vonattal. Mert úgy vannak vele, hogy igen, itt és most… és hogy nincs olyan, hogy csak egy-két mandátum.Amit a Tisza elnöke mondott, az bűncselekményt is megvalósíthat, de a választási eljárásról szóló törvényt is sérti – állapította meg az Ellenpont. Szerintük megerősíti, hogy komoly szándék van a Tiszában a szavazók jogsértő utaztatására az a körülmény is, hogy néhány héttel ezelőtt Ruszin-Szendi Romulusz is ilyen tervekről beszélt.Magyar Péter bizalmasa és tanácsadója egy tatabányai fórumon szólta el magát. Arról beszélt, hogy mártöbb vállalkozóval egyeztetnek a külföldön élő magyarok utaztatásáról, hogy biztosan itt legyenek a választás napjára.Még buszok bérléséről és a repülőjegyek kifizetéséről is említést tett.Azzal, amit Magyar Péter és Ruszin-Szendi Romulusz mond, az a probléma, hogy a repülőjegy vásárlása és a buszút finanszírozása kapcsán felmerülhet a választás, népszavazás és európai polgári kezdeményezés rendje elleni bűncselekmény elkövetése és a választási eljárásról szóló törvény megsértése is, hiszen ellenszolgáltatást kapnak a választók a szavazatért cserébe – hívta fel a figyelmet az Ellenpont.További játékainkhoz kattintson ide!",https://magyarnemzet.hu/belfold/2025/12/valasztasi-csalas-magyar-peter-tisza-keri-laszlo-video
Hatalmas robbanás a Csendes-óceánon – egy kábítószercsempész hajót ért találat + videó,2025-12-23 18:21:10+00:00,Külföld,"Az amerikai hadsereg újabb támadást hajtott végre a Csendes-óceánon. A közlemény szerint hétfőn eltaláltak egy kábítószercsempész hajót az óceán keleti részén, aminek következtében egy ember meghalt. Az amerikai hadsereg szeptember eleje óta legalább 29 feltételezett kábítószer-szállító hajót támadott meg, 105 embert megölve.Trumpelnök azzal érvelt, hogy a támadások hatékonyan visszaszorították a kábítószer-kereskedelmet a Csendes-óceán keleti részén és a Karib-tengeren – írja aCBS News.Kábítószercsempész hajót lőtt ki az amerikai haditengerészet, egy ember meghaltFotó: ANDREW HARNIK / GETTY IMAGES NORTH AMERICA",https://magyarnemzet.hu/kulfold/2025/12/kabitoszercsempesz-hajo-amerika-robbanas
Orbán Viktor találkozott az eltűnt fiúval + videó,2025-12-23 18:16:46+00:00,Belföld,"Megható összefogásnak lehettek tanúi a digitális polgári kör (DPK) tagjai:Orbán Viktorugyanis itt kért segítséget a szegedi háborúellenes gyűlés után. Egy fehér inges, fonott kalapot viselő kisfiú aláírást kért a zászlajára a miniszterelnöktől, aki meg is ígérte, hogy a Lázárinfó után teljesíti a kérést, ám a nagy tömegben szem elől tévesztették egymást.A DPK háborúellenes gyűlése (Fotó: Miniszterelnöki Kommunikációs Főosztály/Fischer Zoltán)Mint megírtuk, afiú felkutatásához a miniszterelnök a közel nyolcvanezer tagot számláló Első DPK-csoportban kért segítséget.Az összefogás végül sikerrel járt: megtalálták az édesanyát,aki kommentben jelentkezett Orbán Viktor bejegyzése alatt. Elmondta, hogy gyermeke még mindig a szegedi háborúellenes gyűlés hatása alatt áll.Végül Nagy János, a Miniszterelnöki Irodát vezető államtitkár jelezte: egyeztetik a részleteket, mert – mint fogalmazott – „kérdés nem maradhat megválaszolatlanul, zászló pedig aláíratlanul”.Beszámoltunk arról is, hogy a miniszterelnök végültalálkozott a fiúval, és aláírta a zászlót.Minden kívánság így teljesüljön! – kommentálta aközösségi oldalána találkozóról megosztott fotótOrbán Viktor. A fényképen az a pillanat látható, amint a miniszterelnök dedikálja a nemzeti színű lobogót.Na, szia, Gyurkó!– írta bejegyzésében a kormányfő, aki egy videót is közzétett a találkozóról. A fiú saját készítésű levendulaszörppel ajándékozta meg Orbán Viktort.",https://magyarnemzet.hu/belfold/2025/12/orban-viktor-eltunt-fiu-gyurko-zaszlo-dpk-szeged-video
"A PSG mindenkit meglepett, történelmi ajánlat készül",2025-12-23 17:51:26+00:00,Sport,"Az örökös kontraktusra vonatkozó francia ajánlat hírével az AS sportnapilap szolgált, amely szerint a Paris Saint-Germain meglepő ajánlattal készül előállni Luis Enrique vezetőedzőnek.Luis Enrique új szerződést írhat alá a PSG-vel (Fotó: Karim Jaafar/AFP)Az 55 esztendős spanyol szakember megtalálta a PSG-nél az ideális környezetet ahhoz, hogy megvalósítsa futballfilozófiáját. Boldog, magabiztos és elültette játékosaiban a kemény munka fontosságába vetett hitet. A PSG és Luis Enrique közötti kapcsolat olyan erős, hogy Párizsban egy életre szóló szerződést fontolgatnak az edzővel, akinek még másfél éve van hátra a jelenlegi szerződéséből. A párizsi csapat előtt két kihívás áll: egy új megállapodás megkötése a vezetőedzővel és annak biztosítása, hogy minden játékos magáévá tegye a párizsi siker filozófiáját – írja azOrigo.Luis Enrique a PSG sikerkovácsaLuis Enriqueirányításával a PSG eddig két francia bajnokságot és Francia Kupát, egy francia szuperkupát, továbbá Bajnokok Ligáját, európai Szuperkupát és Interkontinentális Kupát nyert. Korábban a szakember a spanyol válogatottnál, az AS Románál, a Celta Vigónál és az FC Barcelonánál dolgozott.",https://magyarnemzet.hu/sport/2025/12/luis-enrique-paris-saint-germain-hosszabbitas-ajanlat
Európában gyülekeznek a háborús fellegek – Brüsszel háborús készülődése új szintre emelkedett,2025-12-23 17:34:18+00:00,Külföld,"Ahogy arról lapunk is beszámolt,Mark Rutte elismerte, hogy az európai vezetők egy része kész katonákat küldeni Ukrajnába, már csak a részleteket dolgozzák ki, hogy miként nézne ki egy szárazföldi, tengeri vagy légi bevetés. Emellett a NATO-főtitkár biztos benne, hogy a fiatalok készek lesznek fegyvert fogni. A főtitkár kijelentései kapcsán ifjabb Lomnici Zoltán alkotmányjogászt kérdeztük.Lomnici Zoltán reagált Mark Rutte háborús kijelentéséreFotó: Szigetváry Zsolt / MTI",https://magyarnemzet.hu/kulfold/2025/12/haboru-mark-rutte-nato
Az Ukrajnának nyújtandó EU-s háborús kölcsön meghosszabbítja a háborút + videó,2025-12-23 17:27:43+00:00,Belföld,"Az Ukrajnának nyújtandó EU-s háborús kölcsönt Európa soha nem fogja visszakapni, ez a támogatás nem a békéhez vezet, hanem a háború meghosszabbításához – mondtaGulyás GergelyaKormányinfón. A Miniszterelnökséget vezető miniszter beszámolt róla, hogy a kormányülésen meghallgatták a miniszterelnök és Bóka János európai uniós ügyekért felelős miniszter tájékoztatását a múlt hetiuniós csúcsról.Magyarországnak azt a célkitűzését sikerült elérnie, hogy a bizottság eredeti javaslata és az emögött álló erős német támogatás ellenére sem sikerült egyelőre teljesen tönkretenni az európai tőkepiacot – hangsúlyozta a miniszter, aki nyilvánvalónak nevezte, hogy a lefoglalt, befagyasztott orosz vagyon felhasználása ezt eredményezte volna.Magyarország ahhoz is tartotta magát, hogy nem fog hitelt felvenni– jelentette ki Gulyás Gergely. Majd felidézte: az uniós csúcson ugyanis arról döntöttek, hogy 24 uniós tagállam vesz fel hitelt és nyújt háborús kölcsönt Ukrajnának, azonban Magyarország Csehországgal és Szlovákiával együtt kimaradt ebből, mert álláspontja szerint ez ellentétes Európa érdekeivel.Magyarország továbbra is a háborún kívüli ország akar maradni,és mindent meg fog tenni annak érdekében, hogy az amerikai béketörekvések akár Budapesten, akár másutt sikerrel járjanak – jelentette ki.További játékainkhoz kattintson ide!",https://magyarnemzet.hu/belfold/2025/12/ukrajna-haboru-kolcson-gulyas-gergely-kormanyinfo-video
Reagált a Mol a Nis-üzletre,2025-12-23 17:14:30+00:00,Gazdaság,"Nem cáfolta a Mol aVilággazdaság értesülését, hogy a Szerb Kőolajipari Vállalat (Nis) eladásáról tárgyalt az orosz Gazprommal. Az olajipari társaság a lap megkeresésére azt közölte, megvizsgálnak minden lehetőséget, ami lehetővé teszi, hogy közösen erősítsék tovább a térség ellátásbiztonságát. A Molnál hangsúlyozták azt is, Szerbia fontos ország,szerb partnereinkkel pedig kiváló az együttműködésünk.A Reuters kedden idézte Alekszandar Vucsics szerb elnököt, aki bejelentette, megállapodás született arról, hogy gázzal látják el Oroszországból. „Az emberek nyugodtan alhatnak. Szerbiában lesz áram és elegendő gáz a közelgő téli szezonra” – fogalmazott a sajtótájékoztatón, majd hozzátette: „információink szerint a Gazprom képviselői többek között a magyar Mollal is tárgyalnak (a Nisről –itt írtunk róla), és semmi kifogásunk ez ellen. A magyarok a barátaink.” A szerb elnök mindezek mellett határidőt is szabott egy esetleges ügyletre: „lehető leghamarabb be kell fejeznünk, január 15-ig.”",https://magyarnemzet.hu/gazdasag/2025/12/reagalt-a-mol-a-nis-uzletre
Januárban teljessé válik a családi adókedvezmény megduplázása,2025-12-23 17:13:21+00:00,Belföld,"Januárban teljessé válik a családi adókedvezmény megduplázása – jelentette kiGulyás GergelyaKormányinfón. A Miniszterelnökséget vezető miniszter közölte: a kormány korábbi vállalása volt, hogy a családi adókedvezmény mértékét két lépésben megduplázza. Ez július 1-jével 50 százalékban megtörtént, további 50 százalék erejéig pedig január 1-jével folytatódik.Fotó: Havran ZoltánA döntés egymillió családot érint, egy gyermek esetén havonta 20 ezer, kettőnél havonta 80 ezer, háromnál havonta 198 ezer forinttal több marad a családoknál– ismertette a tárcavezető. Hozzátette: életbe lép a 30 év alattiédesanyák adómentessége, a 40 év alatti édesanyák esetében ez két gyermek vállalása esetén vehető igénybe. Van lehetőség rá, hogy az édesapa jövedelméből vegyék igénybe a szülők akedvezményt.",https://magyarnemzet.hu/belfold/2025/12/januar-csaladi-adokedvezmeny-edesanyak-kormanyinfo
Mozaikkép az elszakított magyar országrészek desszertkultúrájáról,2025-12-23 17:12:47+00:00,Repeta,"Örök vita lesz, hogy a mákos vagy a diós az igazi, olvastam olyan véleményt is, hogy „mindenki jobban szereti a dióst, mégis ugyanannyi mákosat sütnek”. Aszegedi háborúellenes nagygyűlésenmegtudhattuk, hogy a miniszterelnök is inkább a diós fele hajlik, legalábbis erre utal a „diós, mákos, diós” sorrend, aminek modelljét egyébként jómagam is gyakorlom hosszú ideje, csak épp fordítva, a mákosat részesítve előnyben.Ebben az időszakban megjelentetni egy desszertekről vagy cukrászdákról szóló könyvet félsiker. December 19-én volt a bemutatója a Bihari Zoltán és Vojtek Éva által jegyzett, „Határtalan édeségek” című hiánypótló kötetnek, mely a Trianonban elszakított magyar területek hajdani és jelenlegi cukrászdáit mutatja be, kiegészítve lényegében a szerzőpáros két évvel ezelőtt megjelent „Magyarország cukrászati értékei” című művét.A kettő így együtt ad egy mozaikszerű rátekintést a Kárpát-medence magyar desszertkultúrájára.A szerző felvételeA gasztronómiára s azon belül a cukrászatra is igaz az, amit Alkonyi László az ezeregyszász éves magyar szállásterületről ír a borászat szemszögéből: „Aterroirt leginkább a természet egyediségeként fordíthatjuk le, ami számtalan méretben és szinten megragadható. Ez az egyediség megjelenhet egy egész ország szintjén. Azt például senki nem vitatja, hogy a Kárpát-medence mint termőtáj saját karakterrel rendelkezik. Akár a Dunántúlról, akár a Székelyföldről, akár a Barcaságról, akár az Őrségről beszélünk, e tájak sokkal több rokonságot, hasonlóságot mutatnak egymással, mint Podóliával vagy Andalúziával. A Kárpát-medencét mint egyéniséggel rendelkező földrajzi egységet tehát nevezhetjük terroirnak: ugyan nagy és összetett, mégis egyéniség.” A Kárpát-medence egy gasztronómia egység a maga sokszínűségében is.A szerző felvételeNézzük a frissen megjelent kötetet, amit a jövőre fennállásának 120-adik évfordulóját ünneplő Magyar Cukrász Ipartestület adott ki! Hadd idézzek pár sort a kiadó előszavából: „Az alapítók nem csupán egy szakmai közösséget hoztak létre, hanem megteremtették azt az összetartó erőt, amely a magyar cukrászat hagyományait a jövő generációi számára is biztos alapokra helyezte. A megalakuló Ipartestületnek adta át Dobos C. József híres tortájának addig még titkos eredeti receptjét is, jelképezve azt, hogy a tudás és a minőség továbbadása a szakma egyik legnagyobb értéke”.",https://magyarnemzet.hu/repeta/2025/12/elszakitott-magyar-orszagreszek-desszertkulturaja
Orbán Viktor operatőrnek állt + videó,2025-12-23 17:05:08+00:00,Belföld,"Hétfőn a Tv2 Tények című műsorában vendégeskedettOrbán Viktorminiszterelnök, aki azinterjúmellett a stúdióban zajló munkafolyamatokba is bepillantást nyert. A kormányfő nemcsak a kamerák előtt volt aktív, egy rövid időre az operatőr szerepébe is belekóstolt.Orbán Viktor a Tv2 stúdiójában (Forrás: Facebook)Az interjút követően Orbán Viktor aközösségi oldalánegy videót is megosztott, amely a felvétel kulisszái mögötti pillanatokat mutatja meg.A felvételen látható, ahogy a miniszterelnök kipróbálja a kamerát, miközben kötetlen hangulatban beszélget a stáb tagjaival.Orbán Viktoraz interjúban arról beszélt, hogy Európában zárt ajtók mögött háborús készülődés zajlik, miközben a magyar kormány a béke mellett áll. A miniszterelnök szerint az európai vezetők célja Oroszország legyőzése, miközben DonaldTrumpa béke politikáját képviseli, ami feszültséget teremt az európai és az amerikai megközelítés között.Orbán Viktor egy mai posztjában felhívta a figyelmet, hogy az évzáró Tv2-interjú már megnézhető a YouTube-csatornáján is.Borítókép: Orbán Viktor miniszterelnök a Tv2 stúdiójában (Forrás: Facebook)További játékainkhoz kattintson ide!",https://magyarnemzet.hu/belfold/2025/12/orban-viktor-operator-tv2-interju-video
Ne egyen belőlük: Lidl és Metro saját márkákat hívnak vissza,2025-12-23 16:59:06+00:00,Gazdaság,"A Lidl Magyarország Pilos Bryndza juh- és tehéntejből 125 g megnevezésű termék fogyasztói visszahívását kezdeményezte, mivel a termékben nem zárható ki a Listeria monocytogenes jelenléte.A Lidl Magyarország Kft. a Nemzeti Kereskedelmi és Fogyasztóvédelmi Hatósággal együttműködve haladéktalanul megtette a szükséges intézkedéseket, gondoskodott a kifogásolt tételek forgalomból történő kivonásáról, valamint a fogyasztóktól történő visszahívásáról.A vállalkozás által megtett intézkedéseket, továbbá a visszagyűjtött termékek további sorsát (megsemmisítését vagy elszállítását) a fogyasztóvédelmi hatóság nyomon követi– áll a szervezet sajtóközleményében.A Metro Kereskedelmi Kft. ARO héjas pörkölt földimogyoró 1 kg megnevezésű termék fogyasztói visszahívását is kezdeményezte egyben a fogyasztóvédelmi hatóság a termék minőségi nem megfelelősége miatt (avas íz). A hatóság közleménye szerint a Metro Kereskedelmi Kft. a Nemzeti Kereskedelmi és Fogyasztóvédelmi Hatósággal együttműködve haladéktalanul megtette a szükséges intézkedéseket, gondoskodott a kifogásolt tételek forgalomból történő kivonásáról, valamint a fogyasztóktól történő visszahívásáról.Az érintett termékek adatai:Pilos Bryndza juh- és tehéntejből 125 gMinőségmegőrzési idő: 02. 01. 2026Tételazonosító: L171225És a másikARO héjas pörkölt földimogyoró 1 kgMinőségmegőrzési idő: 09. 07. 2026Tételazonosító: G6 L52Kérjük, amennyiben a fenti tételazonosító adatokkal rendelkező termékből vásárolt és a termék még a birtokában van, azt ne fogyassza el!– hívta fel a figyelmet a Nemzeti Kereskedelmi és Fogyasztóvédelmi Hatóság.",https://magyarnemzet.hu/gazdasag/2025/12/ne-egyen-beloluk-lidl-es-metro-sajat-markakat-hivnak-vissza
"Elhunyt a magyar cirkuszművészet egyik legismertebb zenebohóca, ifjabb Eötvös Gábor",2025-12-23 16:57:47+00:00,Kultúra,"AFővárosi Nagycirkuszközösségi oldalán Fekete Péter, a Nemzeti Cirkuszművészeti Központ főigazgatója így búcsúzik ifjabb Eötvös Gábortól:Egy kivételes művész távozott, aki humorával, muzikalitásával és emberi jelenlétével generációkon át szólította meg a közönséget. Őszinte együttérzésünket fejezzük ki a családnak és mindazoknak, akik szerették és tisztelték őt. Őszinte részvétét nyilvánítja Fekete Péter a társulat nevében.",https://magyarnemzet.hu/kultura/2025/12/cirkuszmuveszet-zenebohoc-elhunyt-ifjabb-eotvos-gabor
"Többkulcsos adó, migráció- és ukránpártiság: íme a Tisza Párt első embere",2025-12-23 16:49:23+00:00,Belföld,"– Ha megnézem a Tisza 21 pontját, a huszonegy pontból tizenkettőt tipikus baloldalinak látok. Az egykulcsos adórendszer egy nagy marhaság, azzal nem is értek egyet, az igaz. Az Fidesz-örökség, és szerintem a legrosszabb örökség. Igen, az például egy alapvető baloldali követelés, hogy tessék progresszív adórendszert bevezetni – fogalmazott korábban Magyar Péterék embere, Kéri László a HVG műsorában.Mint már lapunk beszámolt róla, Magyar Péter politikai feltűnése ótasorra jelennek meg mögötte a régi levitézlett baloldali holdudvar tagjai. Ennek egyik szemléletes példája Kéri László, aki a kezdetektől a Tisza-projekt mellett bábáskodik. Kéri László felesége az a Petschnig Mária Zita, aki a nyugdíjak elvételétől kezdve az adóemelésekig mindenféle megszorítást szorgalmaz. Petschnig is rendszeres vendége és programírója a Tiszának.Magyar Péter végig tagadta, hogy ezeknek az embereknek közük lenne a Tiszához, erre Radnai Márk lebuktatta.Radnai Márk ugyanis azt írta egy fotó alá, amin Kéri László és Magyar Péter látható: „Laci bácsi az első tiszás!”A Tisza háttérembere nemrég ráadásul relativizálta a migrációs veszélyt, szerinte az csak „agyrém”, hogy meg kell védeni az országot a migránsoktól.Ezt az agyrémet, hogy ezzel még mindig tudják hülyíteni az országot, hogy megvédik a migránsoktól– fogalmazott.Az ukránpárti háttérember máskor azt is mondta, biztos benne, hogy a tiszások Ukrajna EU-tagságát választanák:Én azt javasoltam, nem az én ötletem volt, de már sokat finomítottam, hogy miután ez a Fidesz-táborban az egyik legkrízisebb dolog, legyen három kérdés: egyetért-e, hogy Ukrajna két éven belül (az a biztos nem), 10 éven belül meg egyáltalán nem. És én biztos voltam benne, hogy a Tisza Párt a középsőt választaná, a tíz évet– jelezte az elemző.Korábban arról is írtunk, hogy Kéri LászlóNeander-völgyiekhez hasonlította a fideszeseket, és azt mondta: úgy kell bánni velük, mint a pestisesekkel.",https://magyarnemzet.hu/belfold/2025/12/tisza-part-magyar-peter-keri-laszlo-migracio-ukran
Greta Thunberget letartóztatták,2025-12-23 16:49:03+00:00,Külföld,"Greta Thunberg klímaaktivistát kedden letartóztatták Londonban, mert egy táblát tartott a kezében, amellyel a brit börtönökben éhségsztrájkot folytató Izrael-ellenes aktivistákat támogatta. A Prisoners for Palestine tüntetőcsoport által megosztott videón látható, ahogy a 22 éves Thunberg egy táblát tart a kezében, amelyen az áll: Támogatom a Palestine Action foglyait. Ellenzem a népirtást – írja azNBC News.Fotó: - / Prisoners for PalestineA Palestine Action egyesült királyságbeli tüntetőcsoportot a brit kormány júliusban terrorszervezetnek minősítette, miután több millió dollár értékű kárt okozott védelmi cégeknek. A betiltás óta országszerte több száz embert tartóztattak le azért, mert részt vettek a betiltás elleni tüntetéseken. A Prisoners for Palestine által megosztott videón a csoport azt mondta, hogy az Aspen Insurance biztosító londoni központi irodáját vette célba, mert az az izraeli Elbit Systems védelmi cégnek nyújt szolgáltatásokat. Két aktivista vörös festékkel festett az épület homlokzatára, mielőtt a rendőrség megérkezett és letartóztatta őket.  A londoni rendőrség közleményében megerősítette, hogy a tüntetők kalapácsokkal és vörös festékkel rongálták meg a Fenchurch Streeten található irodaépületet.Egy férfit és egy nőt letartóztattak a helyszínen bűncselekmény gyanújával. Nem sokkal később egy 22 éves nő is megjelent a helyszínen. Őt is őrizetbe vették, mert a terrorizmusellenes törvény alapján tiltott szervezetet (jelen esetben a Palestine Actiont) támogató tárgy (jelen esetben plakát) volt nála.Borítókép: Greta Thunberg (Fotó: AFP)",https://magyarnemzet.hu/kulfold/2025/12/greta-thunberget-letartoztattak
"Vigasztalni kellett Kovács Patrik legyőzőjét, újonc oktatta a kétszeres világbajnokot",2025-12-23 16:48:25+00:00,Sport,"Zárul adarts-vbmásodik fordulója, amelynek utolsó napjának délutáni sessionje alaposan kiélezett mérkőzésekkel örvendeztette meg a sportág szerelmeseit. Már az első meccs is csak az ötödik szettben dőlt el, az angol Ryan Meikle kétjátszmás hátrányból fordítva ment tovább az új-zélandi Jonny Tata kárára.Callan Rydz ott van a darts-vb 3. fordulójában (Fotó: PDC)A második összecsapáson az első fordulóban Kovács Patrikot búcsúztató Callan Rydz lépett tábla elé, az angolra nem várt könnyű feladat, ugyanis a 22. helyen kiemelt Daryl Gurney-vel kellett farkasszemet néznie. A kétszeres vb-negyeddöntős északír az elveszített első szett utáni két játszmában csak egy leget engedélyezett ellenfelének, így karnyújtásnyira került a győzelemtől, Rydz azonban 100 feletti átlaggal kiharcolta a döntő szettet. Ott aztán mindent beleadtak, mindketten hozták a saját kezdésüket, utána viszont Rydz hátsó pályáról villantott, és gyorsan le is zárta a meccset.A jól láthatóan elérzékenyült Rydzt Gurney ölelgette és mondott neki biztató szavakat, erre azonban jó oka volt: az angol tavaly éppen a világbajnokság alatt veszítette el a nagymamáját, most pedig a nagypapája küzd betegséggel. Mindketten sokat jelentenek neki, Rydz nekik köszönhetően maradt anno a dartsnál. Gurney azon kevesek egyike, aki erről tudott, ezért is viselkedett vele ilyen sportszerűen.A nap első holland–angol párharca szintén elment öt szettig, hiába jött vissza azonban kétjátszmás hátrányból Scott Williams, a végjátékot viszonylag simán nyerte a 19. kiemelt Jermaine Wattimena.Újabb világbajnok köszönt el a darts-vb-tőlA délutánt Peter Wright és Arno Merk mérkőzése zárta. Előzetesen valószínűleg kevesen gondolták volna, hogy a német újonc leckét ad a kétszeres világbajnoknak, a skót azonban egészen pocsékul dobott, többször szektort tévesztett és nyilakat cserélt, játéka azonban nem akart összeállni, mindössze két leget tudott nyerni az egész meccsen. Wright személyében a harmadik világbajnok búcsúzott a tornától, korábban Raymond van Barneveld és Michael Smith köszönt el.PDC-DARTSVILÁGBAJNOKSÁG, 2. FORDULÓ:A keddi program:Délutáni mérkőzésekJonny Tata (új-zélandi, 86.51)–Ryan Meikle (angol, 85.54) 2:3 (3-1, 3-2, 2-3, 1-3, 1-3)Daryl Gurney (északír, 22., 93.51)–Callan Rydz (angol, 96.59) 2:3 (1-3, 3-0, 3-1, 0-3, 3-5)Jermaine Wattimena (holland, 19., 95.91)–Scott Williams (angol, 92.69) 3:2 (3-2, 3-2, 1-3, 0-3, 3-0)Peter Wright (skót, 30., 79.20)–Arno Merk (német, 92.17) 0:3 (0-3, 1-3, 1-3)20.00 (Tv: Sport1)Danny Noppert (holland, 6.)–Justin Hood (angol)Gary Anderson (skót, 14.)–Connor Scutt (angol)Michael van Gerwen(holland, 3.)–William O’Connor (ír)Josh Rock (északír, 11.)–Joe Comito (ausztrál)A teljes ágrajzot itt tekintheti meg!",https://magyarnemzet.hu/sport/2025/12/darts-vb-callan-rydz-vigasztalas-peter-wright-kieses
