title,pub_date,category,body,link
"Trump, Ukrajna és a kényszerű kijózanodás: Európa stratégiai alkonya – Szomráky Béla a Stratégában",2025-12-23 19:08:31+00:00,Videó,A műsorban elhangzott legfontosabb megállapítások:A teljes műsor itt tekinthető meg:,https://mandiner.hu/video/2025/12/trump-ukrajna-es-a-kenyszeru-kijozanodas-europa-strategiai-alkonya-szomraky-bela-a-strategaban
A szerb elnök megerősítette a tárgyalásokat a NIS eladásáról a MOL-nak,2025-12-23 19:01:26+00:00,Külföld,"Aleksandar Vučić kedden megerősítette azokat az értesüléseket, hogy a Gazprom képviselői tárgyalásokat folytatnak a Naftna industrija Srbije (NIS) eladásáról a magyar MOL számára – írta meg aRadio Slobodna Evropa.A szerb elnök újságíróknak a Belgrádban azt mondta, hogy Belgrádnak nincs kifogása az ügylet ellen, és hangsúlyozta, hogy Magyarország baráti ország Szerbia számára. Hozzátette, az lenne a legjobb, ha az ügy minél hamarabb lezárulna.A NIS, amely Szerbia legnagyobb olajipari vállalata, október eleje óta amerikai szankciók alatt áll, több halasztást követően. Az Egyesült Államok azt sürgeti, hogy az orosz cégek kivonuljanak a társaság tulajdonosi köréből, amelyben jelenleg 56,2 százalékos orosz részesedés van. A szankciók következtében leállt a NIS pancsovai kőolaj-finomítója is, Belgrád közvetlen közelében.Vučić szerint az amerikai szankciók már 75 napja vannak érvényben, és eddig nem okoztak ellátási hiányt, ugyanakkor felhívta a figyelmet arra, hogy napi szinten nincs mód elegendő dízel importjára, ezért sürgős megoldásra van szükség.Úgy fogalmazott, közeleg egy határidő, és reméli, hogy addig sikerül rendezni a helyzetet. Felidézte azt is, hogy december 16-án arról beszélt, az orosz fél és egy nagyvállalat tárgyal a NIS-ről, de a szerb állam nem vesz részt ezekben az egyeztetésekben.Az ügy kapcsán megszólalt Vlagyimir Putyin is, aki december 19-én kijelentette, hogy Oroszországnak vannak elképzelései arról, milyen irányba haladhat a Naftna industrija Srbije helyzetének rendezése, és erről folyamatos párbeszéd zajlik Szerbiával. A NIS elleni szankciók célja az, hogy megakadályozzák Oroszországot abban, hogy az energetikai bevételeket azUkrajnaelleni invázió finanszírozására használja fel.Nyitókép: Andrej ISAKOVIC / AFP***",https://mandiner.hu/kulfold/2025/12/a-szerb-elnok-megerositette-a-targyalasokat-a-nis-eladasarol-a-mol-nak
A Csendes éj története: hogyan lett egy alpesi dal a világ békehimnusza,2025-12-23 19:00:25+00:00,Kultúra,"Több mint 300 nyelvre lefordították, a világ szinte minden pontján eléneklik karácsonykor, és mára a karácsonyi kánon megkerülhetetlen alapkövévé vált. A Csendes éj története azonban nemcsak zenei, hanem társadalmi és történelmi lenyomat is: háborúk, nyomor, vándorlás és békevágy rajzolódik ki mögötte.A dal 1818szentestéjénhangzott fel először az ausztriai Oberndorfban, a Salzach folyó mentén. A szöveget Joseph Mohr fiatal segédpap írta még korábban, a dallamot pedig Franz Xaver Gruber orgonista szerezte hozzá – mindössze néhány óra alatt.A keletkezés körülményeit máig legendák övezik. A legelterjedtebb szerint a templom orgonája elromlott, ezért Gruber gitárkíséretre komponálta meg a dallamot. Bár a történészek óvatosabbak a romantikus részletekkel, abban egyetértenek: a dal egyszerűsége tudatos erejévé vált.Michael Neureiter, aCsendes Éj Egyesületelnöke szerint a mű megszületését a korszak traumái formálták:„A napóleoni háborúk után az emberek békére, nyugalomra vágytak. Ez a vágy szó szerint benne van a Csendes éj hangulatában.”Az 1816-os „nyár nélküli év”, az éhínség és az áradások mind hozzájárultak ahhoz a lelkiállapothoz, amelyben Mohr megírta a verset.A Csendes éj története néhány év alatt túllépett Oberndorf határain. Egy orgonajavító vitte magával a kottát Tirolba, ahonnan vándorénekes családok – köztük a Strasser és a Rainer família – egész Európában terjesztették. 1839-ben már New Yorkban is felcsendült a dal, a Trinity Church temetőjében.A 19. század közepére megjelentek az első angol fordítások, a századfordulóra pedig már minden kontinensen énekelték. Ma több mint 300 nyelven és dialektusban létezik, a latin változattól a jelnyelvi feldolgozásig.A dal jelentése túlmutat a vallási kereteken. 1914 karácsonyán, az első világháború frontvonalán a lövészárkokban harcoló katonák letették fegyvereiket, ésegyütt énekeltéka Csendes éjt. Ez a pillanat mára a modern európai emlékezet egyik legerősebb békeszimbólumává vált.„A Csendes éj nem pusztán karácsonyi dal, hanem egy kollektív vágy kifejezése: hogy a világ, ha csak egy estére is, elcsendesedjen”– mondta Martin Clarke zenetörténész.A dal 2011 óta az UNESCO szellemi kulturális örökségének része. Feldolgozta Bing Crosby, Elvis Presley, Mariah Carey – és még több száz előadó. A Bing Crosby-féle verzió önmagában közel 30 millió példányban kelt el.ACsendes éj történetema már nem csupán zenetörténeti érdekesség, hanem kulturális tükör is: megmutatja, hogyan válhat egy egyszerű dallam globális közös nyelvvé.A Csendes éj sikere nem a látványosságban vagy a technikai bravúrban rejlik, hanem az egyszerűségében. A dallam letisztult, a szöveg kevés szóból építkezik, mégis egyetemes üzenetet hordoz: békét, nyugalmat, reményt.Talán ez magyarázza, hogy több mint kétszáz év után is minden karácsonykor újra és újra megszólal – templomokban, otthonokban,háborús övezetekben és békés városokbanegyaránt.A klasszikust itt is meghallgathatja:Nyitólép:Vicki HamiltonfromPixabay",https://mandiner.hu/kultura/2025/12/a-csendes-ej-tortenete-hogyan-lett-egy-alpesi-dal-a-vilag-bekehimnusza
Trump az Epstein-aktákban: Itt vannak a legfrissebb részletek,2025-12-23 18:50:57+00:00,Külföld,"Folyamatosan hozza nyilvánosságra az amerikai igazságügyi minisztérium a börtönben – vitatott módon – öngyilkosságban elhunyt üzletember és elítélt szexuális ragadozó, Jeffrey Epstein aktáit. A dokumentumok feldolgozása már zajlik,a papírokból a New York Times szemezgetett.Péntek óta körülbelül 130 ezer oldalnyi dokumentum látott napvilágot, egyedül hétfőn harmincezer új oldal érkezett.A minisztériumban körülbelül egymillió dokumentumot vizsgálnak át éppen, hogy az áldozatok érzékeny személyes adatait a nyilvánosságra hozatal előtt kiszerkesszék belőle.A most nyilvánosságra került aktákban Donald Trump amerikai elnök neve több száz alkalommal szerepel, ugyanakkor ezek túlnyomó többsége újságkivágás, amely ben említik az Epsteinnel egykor baráti viszonyt ápoló elnököt. Nagyon kevés olyan anyag van csak, amely kifejezetten kapcsolatba hozná az elnököt Epsteinnel. Ezek közül kiemelkedik egy 2020-as email, melyet egy manhattani szövetségi ügyész írt kollégáinak azzal kapcsolatban, hogy Trump neve többször is felbukkant Epstein magánrepülőgépének repülési naplóiban.Az emailben azt írja, hogy az elnök„a korábban jelzettnél (vagy korábbi tudásunknál) sokkal több alkalommal”járt Epstein gépén, 1993-1996 között minimum nyolc ízben.A dokumentumok között van Epstein végrendelete is, melynek különböző változataiból kiderül: vezető Wall Street-i topmenedzserek, illetve Larry Summers korábbi pénzügyminiszter is sáfárkodtak különböző összetételben Epstein hagyatékával.Pikáns az a levél is, melyben egy „A” néven levelező és állítólag a balmorali brit királyi rezidencián tartózkodó illető arról kérdezi Ghislaine Maxwellt, Epstein tettestársát,hogy„találtál-e nekem új illetlen barátokat.”Az „A” itt feltehetően Andrást, a királyi család tagját takarhatta, akit már számos alkalommal említettek az ügyben ésemiatt hercegi címét is elvették tőle.Nyitókép: X",https://mandiner.hu/kulfold/2025/12/trump-az-epstein-aktakban-itt-vannak-a-legfrissebb-reszletek
"Hoppá: a Tisza legszűkebb vezetése olyan információhoz jutott, ami nagy hatással lesz az áprilisi választásokra",2025-12-23 18:40:41+00:00,Belföld,"A 2025-ös évmásodik félévre elfogyott a lendületa Tisza Párt háza táján. Ebben a helyzetben a pártnakmuszáj előállnia új retorikával, ha már program és jelölt szintennem működik a kommunikáció.Magyar Péteregy,a korábbi baloldali elit által használt stílusra állt átremélve, hogy ez majd kihúzza a pártot a gödörből. Ez azonban – ahogy korábbi választások megmutatták –egy kétélű fegyver és sikere nagyon limitált. A részleteket aMestertervbenvitattuk meg.Mráz Ágoston Sámuelelemzésében elmondta, hogy aTisza is áttért az agresszív retorikára. A Nézőpont Intézet vezetője úgy fogalmazott:Az agresszivitás mindig a vesztesek velejárója. Az lesz lenéző a másikkal, keménykedik – ahogy Márky-Zay Péternél is láttuk – aki a szíve mélyén tudja, hogy vesztésre áll. (...)  Lelkileg megfogalmazódott a legszűkebb körében a Tisza vezetésének, hogy hiába mondjuk azt, hogy vezetünk, könnyen lehet, hogy ebből vereség lesz. Ennek a keserűsége vált ki ilyen mondatokat.Az elemző hozzátette, hogy ez a fajta agresszivitás a Tisza részéről a következő hónapokban szaporodni fog és egyre intenzívebb lesz.Meglátása szerint ehhez kapcsolódik az is, hogy a miniszterelnök is arról beszél, hogy Magyar Péterben egyre inkább Márky-Zay Péterre emlékezteti.A Mesterterv legutóbbi adásátaz első bekezdés alatt található linkentudja megnézni.Nyitókép: Attila KISBENEDEK / AFP",https://mandiner.hu/belfold/2025/12/tisza-aprilis-valasztas-mesterterv
A Tisza Párt a magyar hallgatók érdekei ellen lép fel,2025-12-23 18:33:39+00:00,Belföld,"Hankó Balázs szerint a Tisza Párt és a brüsszeli intézmények összehangoltan lépnek fel a magyar egyetemek és hallgatók ellen. A kulturális és innovációs miniszter erről a magyar egyetemek Erasmus-kizárásával kapcsolatos per, valamint a Pannónia-program körüli viták kapcsán beszélta Magyar Nemzetnek.A tárcavezető felidézte: hat magyar egyetem – a Semmelweis Egyetem, a Debreceni Egyetem, az Óbudai Egyetem, a Miskolci Egyetem, az Állatorvostudományi Egyetem és a Dunaújvárosi Egyetem – perének tárgyalása idén szeptemberben, két és fél év után zajlott le.A bírósági eljárás során egyértelművé vált, hogy az Erasmus-programból való kizárás jogtalan volt.Az Európai Bizottság korábban azt állította, hogy az egyetemek politikai alapon döntenek a hozzáférésről, amit a magyar rektorok határozottan visszautasítottak. Hankó szerint az EB képviselőinek tisztességtelen állításai miatt még a bírók is kivonultak a tárgyalásról.A miniszter a Magyar Nemzetnek úgy fogalmazott: politikai boszorkányüldözés zajlik, hiszen az egyetemek megújulásáról autonóm testületeik, a szenátusok döntöttek. Véleménye szerint az Ursula von der Leyen vezette Európai Bizottság és az Európai Parlament legnagyobb frakciója, az Európai Néppárt Manfred Weber irányításával koalícióban támadja a magyar felsőoktatást. Ebben a folyamatban – mint mondta –a Néppárt tagjaként a Tisza Párt is részt vesz.Hankó Balázs a portálnak azt is ismertette, hogy a per során két alapvető kérdés merült fel: történt-e előzetes hatásvizsgálat, illetve megkeresték-e az érintett egyetemeket. Az Európai Bizottság mindkettőre nemmel válaszolt. Ezt követően azzal érveltek, hogy politikusok ülnek a kuratóriumokban, amire a tárgyalást vezető svéd bíró rámutatott: saját hazájában is hasonló a gyakorlat,Ausztriában pedig az állami intézmények testületeiben minden második tag kormányzati delegált.Hankó szerint a bírósági ítélet várhatóan csak az áprilisi választások után születik meg. Eközben a Tisza Párt olyan módosító indítványt nyújtott be az Erasmus költségvetéséhez, amelynek célja, hogy a magyar Pannónia-programra is kiterjedjenek az uniós szankciók. A miniszter a Magyar Nemzetnek hangsúlyozta: a Pannónia-program sikeres, idén decemberig több mint 11 300 hallgató vett részt benne, ami időarányosan az Erasmus részvételi adatainak több mint duplája.A tárcavezető élesen bírálta a magyarországi baloldali ellenzéket, kijelentve: szerinte nem az ellenzéki pártoknak vannak brüsszeli képviselőik, hanem Brüsszelnek vannak képviselői a magyar ellenzékben. Úgy vélte, ezek a szereplők következetesen a brüsszeli álláspontot képviselik Magyarországon, ezért támogatják az egyetemek kizárását és a Pannónia-program szűkítését.Hankó Balázs szerint a Pannónia-program elleni fellépés beleillik az Európai Bizottság hatásköri túlterjeszkedésébe. Kiemelte: a felsőoktatás, a kutatáspolitika, a családpolitika és a gyermekvédelem nemzeti hatáskör, mégis rendszeresen uniós beavatkozási kísérletek történnek. A miniszter ezt „lopakodó, sunyi hatáskörelvonásnak” nevezte, és úgy fogalmazott:nem Magyarországgal szemben kellene jogállamisági eljárást folytatni, hanem az Európai Bizottság sérti meg az európai jogot.A miniszter beszámolt a portálnak arról is, hogy az EB a következő felsőoktatási és Erasmus-stratégiában nem a magyar hallgatók kizárásának rendezését tette első helyre, hanem azt, hogy 350 ezer Európán kívüli – jellemzően afrikai – diák kapjon hozzáférést a programhoz, és a hallgatói mobilitás érje el a 23 százalékot. Emellett a Bizottság el akarta vonni a nemzeti irodák hatásköreit és központosítani akarta a források elosztását.Hankó szerint Magyarország ezt a stratégiát megvétózta a magyar egyetemisták érdekében, amit a Magyar Rektori Konferencia is támogatott. Ennek eredményeként a kötelező kvóták és a centralizációs tervek lekerültek a napirendről.A miniszter hangsúlyozta: a magyar egyetemeket nem sikerült elszigetelni.A Pannónia-program révén hallgatók tanultak többek között az Egyesült Államokban, az Egyesült Királyságban, Japánban és Kínában, összesen 27 millió kilométert utazva és 47 ezer kreditet szerezve. A HU-rizont program második ciklusában 23 új kutatási projekt indult, amelyekben a magyar egyetemek vezető szerepet töltenek be olyan világszínvonalú intézményekkel együttműködve, mint a Harvard, a Yale, a Johns Hopkins vagy a University College London.Hankó Balázs szerint mindez bizonyítja: az Európai Bizottság döntései ellenére a magyar felsőoktatás és kutatás nemzetközi szinten is versenyképes maradt, és továbbra is meghatározó szereplője a globális tudományos együttműködéseknek.Nyitókép: Ficsor Márton /Mandiner",https://mandiner.hu/belfold/2025/12/a-tisza-part-a-magyar-hallgatok-erdekei-ellen-lep-fel
Figyelem: népszerű terméket hívott vissza a Lild – veszélybe kerülhet a karácsonyi készülődés,2025-12-23 18:08:11+00:00,Belföld,"Juh- és tehéntejből készült Pilos bryndzát hívott vissza a Lidl Magyarország Kft. – olvasható a Nemzeti Kereskedelmi és Fogyasztóvédelmi Hatóság (NKFH) honlapján kedden közzétett felhívásban.A forgalmazó mikrobiológiai okokkal indokolta azintézkedést, a termékben nem zárható ki a Listeria monocytogenes jelenléte. A visszahívott 125 grammos csomagban kapható termék gyártója az Agrofarma, spol. s.r.o., minőségmegőrzési ideje 02.01.2026., tételazonosítója L171225.A közlemény szerint a Lidl haladéktalanul megtette a szükséges intézkedéseket, együttműködve a hatósággal.A termékek megsemmisítését vagy elszállítását az NKFH figyelemmel kíséri.(MTI)Nyitókép: GABRIEL BOUYS / AFP",https://mandiner.hu/belfold/2025/12/figyelem-nepszeru-termeket-hivott-vissza-a-lild-veszelybe-kerulhet-a-karacsonyi-keszulodes
"Botrány Londonban: érzelmes posztban magyarázta meg rajongóinak az angol, miért nyúlt tiltott szerekhez",2025-12-23 17:57:03+00:00,Sport,"Gőzerővel dübörög Londonban a PDC-dartsvilágbajnokság, amelyen megbotránkoztatta a világot az angol Dom Taylor – hiába nyerte magabiztosan az első mérkőzését, kizárták a vb-ről. A 27 éves versenyző megbukott a kötelező drogteszten, ráadásul ez nem először történt meg vele a szigetországban.Az eset után a közösségi oldalán mindenkitől elnézést kért a dartsjátékos, majd azt is megindokolta, miért nyúlt a tiltott szerekhez.„Az első trauma, amit átéltem: 12 évesen megtaláltam az elhunyt nagymamámat az ágyban, majd egy esztendőn belül több szörnyű esemény is történt velem. A bátyámnak szívrohama volt, illetve egy nagyon közeli barátom agydaganatban halt meg”– vallott posztjában a dartsos, majd így folytatta:Az idén a lányom halálának évfordulója különösen megviselt, ekkor kezdtem újra küzdeni a mentális egészségemmel. Visszatértem a szerekhez, hogy a testem és az elmém kibírja valahogy”– magyarázta tettét Taylor, aki kijelentette: az ünnepek után segítséget kér majd a szerekről való leszokásban.Fotó: Daniel Leal/AFP",https://mandiner.hu/sport/2025/12/botrany-londonban-erzelmes-posztban-magyarazta-meg-rajongoinak-az-angol-miert-nyult-tiltott-szerekhez
Házon belül: egy magyar verte meg Robbie Keane-t,2025-12-23 17:52:38+00:00,Sport,"Ahogy az NB I-estabellánbesurrant a címvédő Ferencváros labdarúgócsapata elé az ETO, úgy az alábbi listán is megelőzte a győri szakvezető Borbély Balázs, a Fradi ír mesterét, Robbie Keane-t. A csakfoci portálmegvizsgáltaaz első két osztályban dolgozó szakemberek bajnoki mérkőzéseken produkált győzelmi mutatóit a 2025-ös naptári évben. A mérleg szerint a jelenleg a Rába-parton dolgozó, de korábban éveken át a Fradi utánpótlásában tevékenykedő Borbély volt a legeredményesebb: eggyel kevesebb mérkőzésen eggyel több pontot szerzett, mint népligeti riválisa, így a százalékos mutató is jobbnak bizonyult.A lista elkészítésénél csak olyan vezetőedzőket vettek figyelembe, akik legalább 15 mérkőzésen irányítottak egy csapatot.Érdekesség, hogy a dobogóra az NB II éllovasát, a Honvédot irányító Feczkó Tamás fért oda – kevesebb ponttal, de jobb százalékos mutatóval előzte meg a kupagyőztes paksi trénert, Bognár Györgyöt.1. Borbély Balázs (ETO) 34 meccs – 70 pont – 68,6%-os mérleg2. Robbie Keane (Ferencváros) 35 meccs – 69 pont – 65,71%3. Feczkó Tamás (Honvéd) 30 meccs – 59 pont – 65,5%4. Bognár György (Paksi FC) 34 meccs – 63 pont – 61,76%5. Révész Attila (Kisvárda) 25 meccs – 46 pont – 61,33%6. Erős Gábor (Kazincbarcika-Vasas) 30 meccs – 54 pont – 60%7. Pintér Attila (Vasas) 15 meccs – 27 pont – 60%8. Csertői Aurél (Mezőkövesd) 30 meccs – 53 pont – 58,88%9. Hornyák Zsolt (Puskás Akadémia FC) 34 meccs – 59 pont – 57,84%10. Sergio Navarro (DVSC) 18 meccs – 31 pont – 57,4%Fotó: MTI/Szigetváry Zsolt",https://mandiner.hu/sport/2025/12/hazon-belul-egy-magyar-verte-meg-robbie-keane-t
Belső ellenség tiporta porba Macron háborús elképzeléseit: a francia jobboldal szavaiban Orbán Viktor gondolatai visszhangzanak,2025-12-23 17:44:36+00:00,Külföld,"Nicolas Dupont-Aignan francia konzervatív politikus arra szólította fel Franciaország vezetését és az Európai Uniót, hogy szüntessék megUkrajnapénzügyi és katonai támogatását – számolt be az oroszLenta.ruhírportál.A Talpra, Franciaország! párt elnöke és a francia nemzetgyűlés képviselője egy X-en közzétett bejegyzésben fejtette ki álláspontját, amelyben az ukrajnai háborúhoz kapcsolódó, egészen az ukrán kormányig elérő korrupciós hálózat tevékenységére hívta fel a figyelmet.Véleménye szerint az Európai Unió fegyverszállításai nemcsak a konfliktust táplálják, hanem a szervezett bűnözést és az illegális fegyverkereskedelmet is erősítik.Dupont-Aignan úgy fogalmazott:„Azzal, hogy fegyvereket szállít Ukrajnának az Európai Unió, a bűnözői hálózatokat és a fegyverkereskedelmet támogatja”, majd hozzátette:„A Zelenszkij-rezsim támogatásával az EU a korrupt ukrán elitet finanszírozza”.A politikus szerintFranciaországnakés az uniós intézményeknek szakítaniuk kell a jelenlegi politikával, és a háború további támogatása helyett a békés rendezést kellene előtérbe helyezniük.„Az Európai Uniónak és Franciaországnak abba kell hagynia a háború támogatását, és a békét kell előmozdítania” –hangsúlyozta.A Lenta.ru cikke kitér aLe Parisienfrancia napilap oknyomozó munkájára is, amely az Ukrajnának juttatott nyugati fegyverszállítmányok sorsát vizsgálta. A lap szerint a nyomozást az indokolta, hogy egyre több jel utal arra: a katonai segélyek egy része nyomtalanul eltűnik. A tényfeltáró anyag rámutatott, hogy nemcsak kézifegyverek vagy páncéltörő eszközök veszhetnek el, hanem esetenként nehézfegyverek is ismeretlen kezekbe kerülhetnek, amelyek további sorsa követhetetlenné válik.A Le Parisien szerint akár mintegy 600 ezer, Ukrajnába küldött nyugati hadieszköz tűnhetett el a háború 2022-es kezdete óta.A francia lap arra is felhívta a figyelmet, hogy miközben az Európai Unió jelentős, több tízmilliárd eurós pénzügyi támogatást nyújtott Ukrajnának, az ország már a konfliktus előtt is az illegális fegyverkereskedelem egyik európai gócpontjának számított, ami tovább növeli a visszaélések kockázatát.Nyitókép:JOHN THYS / AFP",https://mandiner.hu/kulfold/2025/12/belso-ellenseg-tiporta-porba-macron-haborus-elkepzeleseit-a-francia-jobboldal-szavaiban-orban-viktor-gondolatai-visszhangzanak
Földbe áll az USA zöldpiaca?,2025-12-23 17:27:51+00:00,Makronóm,"Az amerikai képviselőház a karácsonyi ünnepek előtti hétenolyan törvényjavaslatokról szavaz,amelyek jelentősen átrajzolhatják az Egyesült Államok energiapolitikáját. A republikánusok által előterjesztett jogszabályok a Szövetségi Energetikai Szabályozó Bizottság (FERC) jogköreit bővítenék, kifejezetten azzal a céllal, hogy a „megbízható” – vagyis fosszilis és nukleáris – erőműveket a villamos hálózaton tartsák. Ez a lépés egyértelműen jelzi, hogy Washington energetikai prioritásai radikálisan megváltoztak.Troy Balderson ohiói és Morgan Griffith virginiai republikánus képviselő törvényjavaslatai, a Reliable Power Act és a Power Plant Reliability Act of 2025 a republikánus párt decemberi energiapolitikai offenzívájának részét képezik. A lépésta mesterségesintelligencia-adatközpontok miatti robbanásszerűen növekvő áramigénnyel és az ebből fakadó áremelkedéssel indokolják.Brett Guthrie, az Energia és Kereskedelmi Bizottság republikánus elnöke nyíltan elektromos megbízhatósági válságról beszél, amely szerinte veszélyezteti az energiarendszer integritását. A Trump-adminisztráció narratívája szerint a demokraták túlzottan a zöldenergiára koncentrálnak, miközben az elektromos hálózat stabilitása és az energiaárak megfizethetősége már középtávon, 5–10 éves távlatban komoly veszélyben van.Magyar és európai szempontból ez a trend rendkívül aggasztó következményekkel jár. Az USA stratégiai elfordulása azt jelenti, hogy az Európai Unió nemcsak a védelmi stratégiák terén, de a zöldátállásban is szinte egyedül marad a nyugati világban. Az amerikai piac, amely korábban ígéretes exportcélpontként szolgálhatott az uniós zöldipar számára, most szinte lezárul.Ez különösen érzékenyen érintheti a hazánkban is jelen lévő multinacionális cégeket. A német ipari óriásoknak – Siemens, Bosch, ThyssenKrupp, Schaeffler, ZF Friedrichshafen – és amerikai társaiknak, mint a GE, a National Instruments, a Jabil, az Aptive vagy az Arconic, jelentős a zöldátállási portfóliójuk. Itt nem csupán az elektromos járművek és akkumulátorok gyártásáról van szó, hiszen ezen nálunk működő óriásvállalatokat fel sem soroltuk. Ehelyetta teljes zöldipari értéklánc érintett: megújuló energiaforrások, energiatárolás, hatékonyságnövelő technológiák, valamint a tervezési-kivitelezési szolgáltatások.Sokan a keleti piacokban látják a megoldást, de ez a zöldipar terén csak részben igaz. Kínának ugyanis saját, globálisan vezető zöldipari szektora van, ahová az EU-s gazdaság szereplői aligha fognak érdemi mennyiségben zöldtechnológiákat exportálni. A legvalószínűbb forgatókönyv szerint – amennyiben az EU fenntartja vagy növeli is a zöldvédővámjait – kínai vállalatok telepíthetnek összeszerelő üzemeket Európába, ami inkább a helyi cégek versenyhátrányát növeli Nyugaton, nem pedig előnyöket teremt. Igaz, a kelet-közép-európai régió e trendnek már most is nyertese, ám ez nem mondható el a nyugat-európai iparról.Az USA-nak azonban nemcsak a termékpiaca esik ki, hanem a zöldpénzügyi ökoszisztéma is sérül, mivel szövetségi stratégia és támogatások nélkül az amerikai zöldenergia-szektor lejtmenetbe kerül. Hiába drágulnak vagy szorulnak ki az országból a kínai zöldipari termékek és szolgáltatások a védővámok miatt, ha közben a kereslet érdemben összecsuklik, akkoraz EU-s zöldtermékek, például az elektromos autók, a szélturbinák, a hálózati eszközök sem lesznek eladhatók az USA-ban a korábban remélt mennyiségben.Ehhez jön a zöldfinanszírozás, például a vállalati ESG-kötvénypiac zsugorodása. Mindez azt jelenti, hogy az európai cégek számára nemcsak a termékexport, hanem a befektetési és finanszírozási lehetőségek is beszűkülnek.Összességében az amerikai energiapolitikai fordulat drámai következményekkel jár Európa számára, mivel az EU nemcsak geopolitikailag, hanem gazdaságilag is elszigetelődik a zöldátállásban – éppen akkor, amikor a kontinens jövője múlna ezen a transzformáción. A magyar gazdaság pedig, amely szorosan integrált a német és más EU-s iparba (és kisebb részben még amerikai ipari láncokba is), a jövőben sérülékeny lehet.Kapcsolódó:További cikkeinket, elemzéseinket megtalálják amakronom.euoldalon.Nyitókép:MTI/EPA/Jim Lo Scalzo",https://mandiner.hu/makronom/2025/12/foldbe-all-az-usa-zoldpiaca
"Elítéltek két iszlám radikálist, akik a brit történelem leghalálosabb terrortámadását tervezték",2025-12-23 17:24:38+00:00,Külföld,"Kedden a Preston Crown Court bűnösnek találta Walid Saadaouit és Amar Hussein-t, amiért az Iszlám Állam által inspirált, lőfegyveres támadást készítettek elő az angliai zsidó közösség ellen. A nyomozók szerint ha a terv megvalósul, az a brit történelem egyik, ha nem a leghalálosabb terrortámadása lett volna, Robert Potts, az északnyugat-angliai terrorelhárításért felelős helyettes rendőrfőnök szavai szerint – írta meg aTimes of Israel.Az ügyészség azt állította, hogy a két férfi az Iszlám Állam nézeteit magáévá tette, és arra is készen állt, hogy mártírként haljon meg.A vád szerint Saadaoui fegyvereket és lőszert próbált beszerezni, de akit „Farouk” néven fegyverforrásként keresett, valójában beépített operatív volt, ezért a rendőrség szerint a terv nem jutott a végrehajtás közelébe. Mindketten tagadták a bűnösségüket, Saadaoui pedig azzal védekezett, hogy félelemből „rájátszott” a történetre.Hussein nem tett vallomást, és a tudósítás szerint alig járt be a tárgyalásra, az első napon pedig a vádlottak padjáról azt kiabálta, hogy hány csecsemő, ami a gázai háborúra utaló megjegyzésként értelmezhető. A bíróság Walid Saadaoui testvérét, Bilel Saadaouit is elítélte, amiért nem osztott meg a hatóságokkal információkat a készülő terrorcselekményről.A Reuters az ügyet abba a tágabb összefüggésbe helyezi, hogy a hatóságok szerint erősödik az online radikalizáció és a szélsőséges iszlamista propaganda. A cikk felidézi a sydney-i Bondi Beachen, egy hanukai eseményen történt tömeges lövöldözést is, amelyben 15 ember halt meg, valamint azt is, hogy brit közlések szerint 2020 eleje óta 19, előrehaladott fázisban lévő támadási tervet hiúsítottak meg, és sok száz további fenyegetés esetében is közbeléptek.***",https://mandiner.hu/kulfold/2025/12/eliteltek-ket-iszlam-radikalist-akik-a-brit-tortenelem-leghalalosabb-terrortamadasat-terveztek
